"boatID","days1","days2","midTrips","boatType","boatCode","paintType","paintRating","wetWeight","LocID","Location","LocCode","samLab","wetWeight1","wetWeight2"
"836",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"IA","Internal spaces",3,"Toilet inlet water",FALSE,TRUE
"837",30,10,270,7,"Yacht",2,"Ablative","Good",7.5,"HA","Wet Hull",1,"Hull 3 starboard stern",TRUE,FALSE
"838",30,10,270,7,"Yacht",2,"Ablative","Good",9.61,"HA","Wet Hull",1,"Hull 5 port",TRUE,FALSE
"839",30,10,270,7,"Yacht",2,"Ablative","Good",9.9,"HP","Wet Hull",1,"Hull 2 starboard keel",TRUE,FALSE
"840",30,10,270,7,"Yacht",2,"Ablative","Good",16.1,"PA","Propeller",2,"Propeller shaft",TRUE,FALSE
"841",30,10,270,7,"Yacht",2,"Ablative","Good",16.6,"HA","Wet Hull",1,"Hull 1 starboard bow",TRUE,FALSE
"842",30,10,270,7,"Yacht",2,"Ablative","Good",18.9,"HA","Wet Hull",1,"Hull 6 port bow",TRUE,FALSE
"843",30,10,270,7,"Yacht",2,"Ablative","Good",19.6,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"844",30,10,270,7,"Yacht",2,"Ablative","Good",22.6,"HC","Wet Hull",1,"Sight plate",TRUE,FALSE
"845",30,10,270,7,"Yacht",2,"Ablative","Good",28,"HA","Wet Hull",1,"Hull 4 port stern",TRUE,FALSE
"846",30,10,270,7,"Yacht",2,"Ablative","Good",28.7,"HH","Wet Hull",1,"Echosounder",TRUE,FALSE
"847",30,10,270,7,"Yacht",2,"Ablative","Good",34.2,"PB","Propeller",2,"Propeller",TRUE,FALSE
"848",30,10,270,7,"Yacht",2,"Ablative","Good",39.72,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"849",30,10,270,7,"Yacht",2,"Ablative","Good",47.5,"HAF","Wet Hull",1,"Earth plate grate port",TRUE,FALSE
"850",30,10,270,7,"Yacht",2,"Ablative","Good",92.2,"HAF","Wet Hull",1,"Earth plate grate starboard",TRUE,FALSE
"851",30,10,270,7,"Yacht",2,"Ablative","Good",256.2,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",TRUE,FALSE
"852",31,10,365,NA,"Ferry",22,"Self-polishing","Good",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"853",31,10,365,NA,"Ferry",22,"Self-polishing","Good",0.5,"HA","Wet Hull",1,"Hull 1 starboard stern",FALSE,TRUE
"854",31,10,365,NA,"Ferry",22,"Self-polishing","Good",0.5,"IA","Internal spaces",3,"Sullage water sample",FALSE,TRUE
"855",31,10,365,NA,"Ferry",22,"Self-polishing","Good",0.5,"HAB","Wet Hull",1,"Zinc block starboard",FALSE,TRUE
"856",31,10,365,NA,"Ferry",22,"Self-polishing","Good",2.9,"HD","Wet Hull",1,"Grate 2, engine cooling water, starboard midship scrape",TRUE,FALSE
"857",31,10,365,NA,"Ferry",22,"Self-polishing","Good",4,"IB","Internal spaces",3,"Port, bilge outlet, midship scrape",TRUE,FALSE
"858",31,10,365,NA,"Ferry",22,"Self-polishing","Good",6,"HAB","Wet Hull",1,"Zinc block port bow",TRUE,FALSE
"859",31,10,365,NA,"Ferry",22,"Self-polishing","Good",7.2,"HK","Wet Hull",1,"Paddle wheel and mount, starboard",TRUE,FALSE
"860",31,10,365,NA,"Ferry",22,"Self-polishing","Good",7.5,"HD","Wet Hull",1,"Grate, engine cooling water, starboard stern scrape",TRUE,FALSE
"861",31,10,365,NA,"Ferry",22,"Self-polishing","Good",18.9,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"862",31,10,365,NA,"Ferry",22,"Self-polishing","Good",27.9,"HA","Wet Hull",1,"Hull 5 port midship",TRUE,FALSE
"863",31,10,365,NA,"Ferry",22,"Self-polishing","Good",30.5,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"864",31,10,365,NA,"Ferry",22,"Self-polishing","Good",37.3,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"865",31,10,365,NA,"Ferry",22,"Self-polishing","Good",41.9,"HF","Wet Hull",1,"Keel cooling pipes (starboard 1m scrape)",TRUE,FALSE
"866",31,10,365,NA,"Ferry",22,"Self-polishing","Good",48.3,"HA","Wet Hull",1,"Hull 3 starboard bow ",TRUE,FALSE
"867",31,10,365,NA,"Ferry",22,"Self-polishing","Good",54.1,"HA","Wet Hull",1,"Hull 6 port stern",TRUE,FALSE
"868",31,10,365,NA,"Ferry",22,"Self-polishing","Good",63,"HA","Wet Hull",1,"Hull 4 port bow",TRUE,FALSE
"869",31,10,365,NA,"Ferry",22,"Self-polishing","Good",74.5,"PG","Propeller",2,"Stern tube",TRUE,FALSE
"870",31,10,365,NA,"Ferry",22,"Self-polishing","Good",86,"HA","Wet Hull",1,"Hull 2 starboard midship",TRUE,FALSE
"871",31,10,365,NA,"Ferry",22,"Self-polishing","Good",173,"HX","Wet Hull",1,"Garboard plank - 1m scrape",TRUE,FALSE
"872",31,10,365,NA,"Ferry",22,"Self-polishing","Good",563.2,"HAH","Wet Hull",1,"Boot top starboard stern, 0.5m scrape",TRUE,FALSE
"873",31,10,365,NA,"Ferry",22,"Self-polishing","Good",771,"PB","Propeller",2,"Propeller",TRUE,FALSE
"874",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0,"PA","Propeller",2,NA,FALSE,TRUE
"875",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0,"PB","Propeller",2,NA,FALSE,TRUE
"876",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0,"PC","Propeller",2,NA,FALSE,TRUE
"877",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0,"PJ","Rudder",2,NA,FALSE,TRUE
"878",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"879",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"IA","Internal spaces",3,"Deck hose intake",FALSE,TRUE
"880",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"HD","Wet Hull",1,"Engine cooling water grate, port scrape",FALSE,TRUE
"881",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"IF","Internal spaces",3,"Engine cooling water port (water sample)",FALSE,TRUE
"882",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"IF","Internal spaces",3,"Engine cooling water starboard (water sample)",FALSE,TRUE
"883",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"HK","Wet Hull",1,"Paddle wheel port",FALSE,TRUE
"884",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"HK","Wet Hull",1,"Paddle wheel starboard scrape",FALSE,TRUE
"885",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"IP","Internal spaces",3,"Rudder control room water",FALSE,TRUE
"886",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"IB","Internal spaces",3,"Toilet inlet starboard scrape",FALSE,TRUE
"887",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.5,"HH","Wet Hull",1,"Transducer starboard",FALSE,TRUE
"888",32,35,170,40,"Motor cruiser",17,"Ablative",NA,0.9,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"889",32,35,170,40,"Motor cruiser",17,"Ablative",NA,1,"HAF","Wet Hull",1,"Earth plate starboard",TRUE,FALSE
"890",32,35,170,40,"Motor cruiser",17,"Ablative",NA,1.2,"HD","Wet Hull",1,"Deckhose inlet, starboard midship scrape",TRUE,FALSE
"891",32,35,170,40,"Motor cruiser",17,"Ablative",NA,1.2,"HH","Wet Hull",1,"Transducer port",TRUE,FALSE
"892",32,35,170,40,"Motor cruiser",17,"Ablative",NA,3,"HA","Wet Hull",1,"Hull #2 starboard midship ",TRUE,FALSE
"893",32,35,170,40,"Motor cruiser",17,"Ablative",NA,3.2,"PG","Propeller",2,"Stern gland port",TRUE,FALSE
"894",32,35,170,40,"Motor cruiser",17,"Ablative",NA,3.7,"HA","Wet Hull",1,"Hull 1 starboard stern",TRUE,FALSE
"895",32,35,170,40,"Motor cruiser",17,"Ablative",NA,4.2,"HD","Wet Hull",1,"Engine cooling water grate, starboard scrape",TRUE,FALSE
"896",32,35,170,40,"Motor cruiser",17,"Ablative",NA,4.3,"HA","Wet Hull",1,"Hull #6 port stern",TRUE,FALSE
"897",32,35,170,40,"Motor cruiser",17,"Ablative",NA,5.8,"HA","Wet Hull",1,"Hull #5 port midship",TRUE,FALSE
"898",32,35,170,40,"Motor cruiser",17,"Ablative",NA,6.8,"HAH","Wet Hull",1,"Boot top transom, 1m scrape",TRUE,FALSE
"899",32,35,170,40,"Motor cruiser",17,"Ablative",NA,7.9,"HA","Wet Hull",1,"Hull #4 port bow",TRUE,FALSE
"900",32,35,170,40,"Motor cruiser",17,"Ablative",NA,9.8,"HAH","Wet Hull",1,"Boot top starboard stern, 1m scrape",TRUE,FALSE
"901",32,35,170,40,"Motor cruiser",17,"Ablative",NA,10.2,"PG","Propeller",2,"Stern gland starboard",TRUE,FALSE
"902",32,35,170,40,"Motor cruiser",17,"Ablative",NA,14,"IB","Internal spaces",3,"Toilet outlet scrape, port",TRUE,FALSE
"903",32,35,170,40,"Motor cruiser",17,"Ablative",NA,24.9,"HAH","Wet Hull",1,"Boot top port stern, 1m scrape",TRUE,FALSE
"904",32,35,170,40,"Motor cruiser",17,"Ablative",NA,33.7,"HS","Wet Hull",1,"Trim tab starboard",TRUE,FALSE
"905",32,35,170,40,"Motor cruiser",17,"Ablative",NA,47.9,"HR","Wet Hull",1,"Trim tab ram port",TRUE,FALSE
"906",32,35,170,40,"Motor cruiser",17,"Ablative",NA,49.3,"HS","Wet Hull",1,"Trim tab port",TRUE,FALSE
"907",32,35,170,40,"Motor cruiser",17,"Ablative",NA,65.8,"HR","Wet Hull",1,"Trim tab ram starboard",TRUE,FALSE
"908",32,35,170,40,"Motor cruiser",17,"Ablative",NA,85.1,"HAB","Wet Hull",1,"Transom, zinc anode",TRUE,FALSE
"909",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"DA","Deck",4,NA,FALSE,TRUE
"910",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"DE","Deck",4,NA,FALSE,TRUE
"911",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"DG","Deck",4,NA,FALSE,TRUE
"912",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"913",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"914",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"915",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"HP","Wet Hull",1,NA,FALSE,TRUE
"916",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"HZ","Wet Hull",1,NA,FALSE,TRUE
"917",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"918",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"919",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"IQ","Internal spaces",3,NA,FALSE,TRUE
"920",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"921",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"922",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"PA","Propeller",2,NA,FALSE,TRUE
"923",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"PE","Propeller",2,NA,FALSE,TRUE
"924",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"PG","Propeller",2,NA,FALSE,TRUE
"925",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"926",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"927",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"928",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #1 starboard bow",FALSE,TRUE
"929",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #2 starboard midship ",FALSE,TRUE
"930",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #3 starboard stern  ",FALSE,TRUE
"931",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #4 port bow",FALSE,TRUE
"932",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #5 port midship",FALSE,TRUE
"933",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HA","Wet Hull",1,"Hull #6 port stern",FALSE,TRUE
"934",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HK","Wet Hull",1,"Paddle wheel port",FALSE,TRUE
"935",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HD","Wet Hull",1,"Port bow outlet",FALSE,TRUE
"936",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"IF","Internal spaces",3,"Port engine cooling water",FALSE,TRUE
"937",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HD","Wet Hull",1,"Port grate engine cooling",FALSE,TRUE
"938",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"PB","Propeller",2,"Propeller port",FALSE,TRUE
"939",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"PB","Propeller",2,"Propeller starboard",FALSE,TRUE
"940",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"IP","Internal spaces",3,"Rudder control room water sample",FALSE,TRUE
"941",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"PJ","Rudder",2,"Rudder port",FALSE,TRUE
"942",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"PJ","Rudder",2,"Rudder starboard",FALSE,TRUE
"943",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HD","Wet Hull",1,"Starboard grate engine cool",FALSE,TRUE
"944",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HD","Wet Hull",1,"Starboard strainer (refrigerator inlet)",FALSE,TRUE
"945",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"HH","Wet Hull",1,"Starboard transducer",FALSE,TRUE
"946",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",4.3,"HAH","Wet Hull",1,"Transom 1m scrape",TRUE,FALSE
"947",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",8,"HAH","Wet Hull",1,"Boot top 1m scrape, starboard stern",TRUE,FALSE
"948",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent",9.5,"HAH","Wet Hull",1,"Port boot top, 1m scrape",TRUE,FALSE
"949",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"950",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"951",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"HZ","Wet Hull",1,NA,FALSE,TRUE
"952",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"PM","Anchor",2,NA,FALSE,TRUE
"953",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"PN","Anchor",2,NA,FALSE,TRUE
"954",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0,"HAA","Wet Hull",1,"NA (internal)",FALSE,TRUE
"955",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"ID","Internal spaces",3,"Bilge water sample",FALSE,TRUE
"956",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull #5 port midship",FALSE,TRUE
"957",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 3 starboard stern",FALSE,TRUE
"958",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 4 port bow",FALSE,TRUE
"959",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HA","Wet Hull",1,"Hull 6 port stern",FALSE,TRUE
"960",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"IF","Internal spaces",3,"Port engine cooling water ",FALSE,TRUE
"961",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HD","Wet Hull",1,"Starboard bow grate (inlet?)",FALSE,TRUE
"962",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HD","Wet Hull",1,"Starboard bow outlet scrape",FALSE,TRUE
"963",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"IF","Internal spaces",3,"Starboard engine cooling water",FALSE,TRUE
"964",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",0.5,"HD","Wet Hull",1,"Starboard midship water inlet scrape",FALSE,TRUE
"965",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",1.6,"PB","Propeller",2,"Propeller surface starboard",TRUE,FALSE
"966",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",3.2,"PA","Propeller",2,"Propeller shaft starboard",TRUE,FALSE
"967",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",4,"HAH","Wet Hull",1,"Port, boot top 1m scrape",TRUE,FALSE
"968",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",4.02,"HAF","Wet Hull",1,"Port earth plate",TRUE,FALSE
"969",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",4.3,"HD","Wet Hull",1,"Port engine cooling grate",TRUE,FALSE
"970",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",4.76,"HD","Wet Hull",1,"Starboard engine cooling grate",TRUE,FALSE
"971",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",4.8,"HA","Wet Hull",1,"Hull #2 starboard midship ",TRUE,FALSE
"972",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",5,"IB","Internal spaces",3,"Starboard toilet outlet",TRUE,FALSE
"973",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",6.3,"PG","Propeller",2,"Starboard stern gland - external",TRUE,FALSE
"974",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",10,"PJ","Rudder",2,"Rudder surface, port and starboard",TRUE,FALSE
"975",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",12,"HA","Wet Hull",1,"Hull 1 starboard bow",TRUE,FALSE
"976",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",44.1,"HR","Wet Hull",1,"Port trim tab top surface",TRUE,FALSE
"977",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",58,"HAH","Wet Hull",1,"Starboard 1m boot top scrape",TRUE,FALSE
"978",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor",73.1,"HA","Wet Hull",1,"Transom quadrat",TRUE,FALSE
"979",35,31,366,32,"Yacht",2,"Ablative","Excellent",0,"DA","Deck",4,NA,FALSE,TRUE
"980",35,31,366,32,"Yacht",2,"Ablative","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"981",35,31,366,32,"Yacht",2,"Ablative","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"982",35,31,366,32,"Yacht",2,"Ablative","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"983",35,31,366,32,"Yacht",2,"Ablative","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"984",35,31,366,32,"Yacht",2,"Ablative","Excellent",0.5,"IB","Internal spaces",3,"Port toilet inlet",FALSE,TRUE
"985",35,31,366,32,"Yacht",2,"Ablative","Excellent",4.9,"HK","Wet Hull",1,"Paddle wheel (starboard)",TRUE,FALSE
"986",35,31,366,32,"Yacht",2,"Ablative","Excellent",5.3,"PE","Propeller",2,"Sail drive legs",TRUE,FALSE
"987",35,31,366,32,"Yacht",2,"Ablative","Excellent",7,"PB","Propeller",2,"Propeller",TRUE,FALSE
"988",35,31,366,32,"Yacht",2,"Ablative","Excellent",9.2,"HA","Wet Hull",1,"Hull quad starboard stern",TRUE,FALSE
"989",35,31,366,32,"Yacht",2,"Ablative","Excellent",9.9,"IB","Internal spaces",3,"Port toilet outlet",TRUE,FALSE
"990",35,31,366,32,"Yacht",2,"Ablative","Excellent",16.1,"HA","Wet Hull",1,"Port stern hull quad",TRUE,FALSE
"991",35,31,366,32,"Yacht",2,"Ablative","Excellent",20.3,"PA","Propeller",2,"Propeller shaft",TRUE,FALSE
"992",35,31,366,32,"Yacht",2,"Ablative","Excellent",21,"HD","Wet Hull",1,"Engine cooling grate (port)",TRUE,FALSE
"993",35,31,366,32,"Yacht",2,"Ablative","Excellent",21.25,"HH","Wet Hull",1,"Depth sounder (port)",TRUE,FALSE
"994",35,31,366,32,"Yacht",2,"Ablative","Excellent",22.3,"HP","Wet Hull",1,"Starboard keel mid quad",TRUE,FALSE
"995",35,31,366,32,"Yacht",2,"Ablative","Excellent",22.8,"PU","Rudder",2,"Rudder cavity",TRUE,FALSE
"996",35,31,366,32,"Yacht",2,"Ablative","Excellent",25.6,"HP","Wet Hull",1,"Port keel mid quad",TRUE,FALSE
"997",35,31,366,32,"Yacht",2,"Ablative","Excellent",31.9,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"998",35,31,366,32,"Yacht",2,"Ablative","Excellent",33.4,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"999",35,31,366,32,"Yacht",2,"Ablative","Excellent",42,"HAH","Wet Hull",1,"Boot top starboard 1m scrape",TRUE,FALSE
"1000",35,31,366,32,"Yacht",2,"Ablative","Excellent",50.4,"HAH","Wet Hull",1,"Port boot top, 1m scrape",TRUE,FALSE
"1001",35,31,366,32,"Yacht",2,"Ablative","Excellent",50.4,"HAF","Wet Hull",1,"Starboard earth plate",TRUE,FALSE
"1002",35,31,366,32,"Yacht",2,"Ablative","Excellent",52,"HA","Wet Hull",1,"Quad starboard bow",TRUE,FALSE
"1003",35,31,366,32,"Yacht",2,"Ablative","Excellent",58.2,"HA","Wet Hull",1,"Port bow quadrat",TRUE,FALSE
"1004",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"DA","Deck",4,NA,FALSE,TRUE
"1005",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"1006",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"HAC","Dry Hull",1,NA,FALSE,TRUE
"1007",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"HZ","Wet Hull",1,NA,FALSE,TRUE
"1008",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"1009",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"1010",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"1011",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"1012",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"1013",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",0.5,"IF","Internal spaces",3,"Engine inlet water (starboard)",FALSE,TRUE
"1014",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",10.5,"HD","Wet Hull",1,"Engine cooling filter internal ",TRUE,FALSE
"1015",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",22.3,"HA","Wet Hull",1,"Hull starboard quad mid",TRUE,FALSE
"1016",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",26.7,"HA","Wet Hull",1,"Bow quad port",TRUE,FALSE
"1017",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",28.9,"HAH","Wet Hull",1,"Boot top starboard 1m scrape",TRUE,FALSE
"1018",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",36,"HP","Wet Hull",1,"Quadrat keel port",TRUE,FALSE
"1019",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",37.2,"HA","Wet Hull",1,"Hull port stern quad",TRUE,FALSE
"1020",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",38.9,"HP","Wet Hull",1,"Keel quad starboard",TRUE,FALSE
"1021",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",55.8,"HD","Wet Hull",1,"Engine cooling inlet scrape (starboard)",TRUE,FALSE
"1022",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",57.6,"IW","Internal spaces",3,"Cockpit sediment",TRUE,FALSE
"1023",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",61.7,"HAH","Wet Hull",1,"Boot top port 1m scrape",TRUE,FALSE
"1024",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",70.8,"HAH","Wet Hull",1,"Transom 1m scrape",TRUE,FALSE
"1025",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",87.2,"HA","Wet Hull",1,"Bow quad starboard",TRUE,FALSE
"1026",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",215,"HH","Wet Hull",1,"Echo sounder / transponder, port",TRUE,FALSE
"1027",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",232.3,"PG","Propeller",2,"Stern gland external",TRUE,FALSE
"1028",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",464.5,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"1029",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",515,"HX","Wet Hull",1,"Garboard plank - 1m scrape",TRUE,FALSE
"1030",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",730,"PB","Propeller",2,"Propeller",TRUE,FALSE
"1031",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",1973,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"1032",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent",2019,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"1033",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0,"HY","Dry Hull",1,NA,FALSE,TRUE
"1034",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0,"PE","Propeller",2,NA,FALSE,TRUE
"1035",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0.5,"HA","Wet Hull",1,"Hull 1 starboard bow",FALSE,TRUE
"1036",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0.5,"HP","Wet Hull",1,"Hull 2 starboard midship keel",FALSE,TRUE
"1037",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0.5,"HA","Wet Hull",1,"Hull 3 starboard stern",FALSE,TRUE
"1038",37,3,31,NA,"Racing Yacht",2,"Hard","Good",0.5,"HP","Wet Hull",1,"Hull 5 port midship keel",FALSE,TRUE
